#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,Asia,"145,202,251","+256,253","1,414,542",+675,"123,751,742","+121,074","20,035,967","14,274",,,,,,Asia,,,,,,
,North America,"97,361,833","+42,015","1,452,690",+433,"93,470,355","+36,199","2,438,788","7,069",,,,,,North America,,,,,,
,South America,"56,535,148","+18,544","1,291,817",+202,"52,460,896","+27,541","2,782,435","11,033",,,,,,South America,,,,,,
,Europe,"186,305,050","+327,757","1,797,567",+909,"167,431,137","+592,729","17,076,346","9,349",,,,,,Europe,,,,,,
,Oceania,"6,408,792","+56,395","9,927",+56,"5,862,161","+65,437","536,704",162,,,,,,Australia/Oceania,,,,,,
,Africa,"11,822,034","+2,358","253,376",+8,"11,056,797","+1,144","511,861",964,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"503,635,829","+703,322","6,219,934","+2,283","454,033,794","+844,124","43,382,101","42,851","64,612",798.0,,,,All,,,,,,
1,China,"174,868","+3,486","4,638",,"145,352","+1,430","24,878",76,121,3,"160,000,000","111,163","1,439,323,776",Asia,"8,231","310,333",9,2,,17
2,USA,"82,296,223","+40,038","1,015,361",+376,"80,129,353","+33,714","1,151,509","1,549","246,050","3,036","995,576,382","2,976,584","334,469,410",North America,4,329,0,120,1,"3,443"
3,India,"43,040,947",+975,"521,776",+4,"42,507,834",+796,"11,337",698,"30,651",372,"794,525,202","565,806","1,404,235,905",Asia,33,"2,691",2,0.7,,8
4,Brazil,"30,247,302","+13,278","661,960",+105,"29,199,903","+8,745","385,439","8,318","140,516","3,075","63,776,166","296,278","215,258,087",South America,7,325,3,62,0.5,"1,791"
5,France,"27,572,791","+125,394","144,061",+151,"24,775,489","+139,384","2,653,241","1,541","420,756","2,198","260,504,402","3,975,256","65,531,484",Europe,2,455,0,"1,913",2,"40,488"
6,Germany,"23,365,504","+88,188","133,306",+91,"19,674,300","+229,700","3,557,898","1,980","277,294","1,582","122,332,384","1,451,802","84,262,438",Europe,4,632,1,"1,047",1,"42,224"
7,UK,"21,747,638",,"171,396",,"20,048,794",,"1,527,448",355,"317,377","2,501","512,140,269","7,473,997","68,522,940",Europe,3,400,0,,,"22,291"
8,Russia,"18,053,359","+11,432","373,027",+261,"17,340,639","+19,523","339,693","2,300","123,614","2,554","273,400,000","1,872,010","146,046,225",Europe,8,392,1,78,2,"2,326"
9,S. Korea,"16,104,869","+125,808","20,616",+264,N/A,N/A,N/A,999,"313,642",401,"15,804,065","307,784","51,347,991",Asia,3,"2,491",3,"2,450",5,"294,359"
10,Italy,"15,596,020","+62,273","161,469",+133,"14,214,909","+70,895","1,219,642",419,"258,627","2,678","208,411,581","3,456,071","60,303,040",Europe,4,373,0,"1,033",2,"20,225"
11,Turkey,"14,987,583","+4,425","98,532",+18,"14,719,749","+14,493","169,302",975,"174,356","1,146","156,868,643","1,824,906","85,959,861",Asia,6,872,1,51,0.2,"1,970"
12,Spain,"11,662,214",,"103,266",,"11,120,708",,"438,240",368,"249,261","2,207","471,036,328","10,067,649","46,787,123",Europe,4,453,0,,,"9,367"
13,Vietnam,"10,399,413","+20,085","42,924",+23,"8,863,044","+6,417","1,493,445","1,242","105,148",434,"85,578,698","865,281","98,902,788",Asia,10,"2,304",1,203,0.2,"15,100"
14,Argentina,"9,059,944",+593,"128,327",+21,"8,894,180","+2,874","37,437",412,"197,228","2,794","35,707,307","777,319","45,936,477",South America,5,358,1,13,0.5,815
15,Netherlands,"8,015,576","+4,133","22,156",+8,"7,305,087","+60,252","688,333",113,"465,952","1,288","21,107,399","1,226,990","17,202,588",Europe,2,776,1,240,0.5,"40,013"
16,Japan,"7,237,050","+55,282","28,884",+59,"6,682,153","+40,132","526,013",230,"57,535",230,"45,346,052","360,505","125,784,977",Asia,17,"4,355",3,439,0.5,"4,182"
17,Iran,"7,204,049","+1,994","140,777",+33,"6,938,480","+3,816","124,792","1,441","83,853","1,639","50,079,995","582,916","85,912,851",Asia,12,610,2,23,0.4,"1,453"
18,Colombia,"6,089,381",+205,"139,741",+3,"5,922,639",+229,"27,001",342,"117,439","2,695","34,236,252","660,275","51,851,484",South America,9,371,2,4,0.06,521
19,Indonesia,"6,038,664",+922,"155,820",+26,"5,820,179","+2,275","62,665","2,771","21,668",559,"93,900,348","336,936","278,689,179",Asia,46,"1,789",3,3,0.09,225
20,Poland,"5,983,862","+1,199","115,809",+34,"5,333,993",+86,"534,060",268,"158,418","3,066","35,924,946","951,085","37,772,579",Europe,6,326,1,32,0.9,"14,139"
21,Mexico,"5,725,075",+464,"323,891",+43,"5,026,123",+596,"375,061","4,798","43,586","2,466","15,691,493","119,461","131,352,040",North America,23,406,8,4,0.3,"2,855"
22,Australia,"5,310,268","+47,980","6,727",+34,"4,876,682","+55,267","426,859",126,"204,019",258,"68,170,492","2,619,094","26,028,272",Australia/Oceania,5,"3,869",0,"1,843",1,"16,400"
23,Ukraine,"4,990,465",,"108,220",,N/A,N/A,N/A,177,"115,348","2,501","19,521,252","451,207","43,264,548",Europe,9,400,2,,,"19,051"
24,Malaysia,"4,372,697","+9,673","35,397",+16,"4,224,125","+14,267","113,175",152,"132,079","1,069","57,867,837","1,747,927","33,106,560",Asia,8,935,1,292,0.5,"3,419"
25,Austria,"4,036,813","+9,790","16,390",+31,"3,873,490","+16,460","146,933",174,"443,694","1,801","180,245,342","19,811,138","9,098,182",Europe,2,555,0,"1,076",3,"16,150"
26,Israel,"4,025,950","+3,258","10,612",,"3,941,841",,"73,497",196,"431,691","1,138","41,373,364","4,436,346","9,326,000",Asia,2,879,0,349,,"7,881"
27,Thailand,"3,993,292","+20,289","26,632",+119,"3,741,758","+24,969","224,902","1,496","56,955",380,"17,270,775","246,328","70,112,805",Asia,18,"2,633",4,289,2,"3,208"
28,Belgium,"3,972,963",,"31,165",,"3,638,885","+15,297","302,913",181,"340,159","2,668","33,313,880","2,852,286","11,679,711",Europe,3,375,0,,,"25,935"
29,Czechia,"3,879,310","+3,300","39,970",+10,"3,802,758","+8,191","36,582",74,"361,052","3,720","55,004,633","5,119,346","10,744,465",Europe,3,269,0,307,0.9,"3,405"
30,South Africa,"3,739,192","+1,846","100,142",+4,"3,626,109",+702,"12,941",175,"61,658","1,651","24,161,679","398,418","60,644,090",Africa,16,606,3,30,0.07,213
31,Portugal,"3,719,485",,"21,993",,N/A,N/A,N/A,61,"366,683","2,168","40,678,788","4,010,287","10,143,611",Europe,3,461,0,,,"80,969"
32,Philippines,"3,682,623",+272,"59,956",+24,"3,599,468","+1,223","23,199",289,"32,826",534,"29,242,796","260,664","112,185,678",Asia,30,"1,871",4,2,0.2,207
33,Canada,"3,623,785",,"38,288",,"3,367,618",,"217,879",407,"94,534",999,"60,149,136","1,569,114","38,333,176",North America,11,"1,001",1,,,"5,684"
34,Peru,"3,554,669",+663,"212,596",+31,N/A,N/A,N/A,379,"105,192","6,291","29,371,506","869,184","33,792,063",South America,10,159,1,20,0.9,"47,982"
35,Switzerland,"3,551,790",,"13,793",,"3,162,281",,"375,716",103,"405,101","1,573","20,548,491","2,343,667","8,767,665",Europe,2,636,0,,,"42,852"
36,Chile,"3,525,845","+3,423","57,205",+38,"3,280,357","+14,131","188,283",346,"181,658","2,947","36,365,786","1,873,629","19,409,273",South America,6,339,1,176,2,"9,701"
37,Greece,"3,224,479","+8,223","28,488",+82,"3,049,305","+10,295","146,686",329,"312,083","2,757","77,606,878","7,511,217","10,332,131",Europe,3,363,0,796,8,"14,197"
38,Denmark,"2,946,592","+1,359","5,974",+13,"2,908,818","+2,846","31,800",22,"505,537","1,025","127,045,638","21,796,812","5,828,634",Europe,2,976,0,233,2,"5,456"
39,Romania,"2,880,276","+1,255","65,311",+13,"2,606,660",,"208,305",246,"151,526","3,436","22,443,554","1,180,711","19,008,515",Europe,7,291,1,66,0.7,"10,959"
40,Sweden,"2,495,996",,"18,572",,"2,453,443",,"23,981",24,"244,424","1,819","18,471,631","1,808,862","10,211,740",Europe,4,550,1,,,"2,348"
41,Iraq,"2,322,938",+204,"25,197",+5,"2,291,660",+585,"6,081",30,"55,528",602,"18,418,937","440,289","41,833,761",Asia,18,"1,660",2,5,0.1,145
